# X Y Z RRGGBB
0 61 3 dcdcdc
0 62 0 dcdcdc
0 62 1 dcdcdc
0 62 2 dcdcdc
0 62 3 dcdcdc
0 63 0 dcdcdc
0 63 1 dcdcdc
0 63 2 dcdcdc
0 63 3 dcdcdc
0 64 0 dcdcdc
0 64 1 dcdcdc
0 64 2 dcdcdc
0 64 3 dcdcdc
0 65 0 dcdcdc
0 65 1 dcdcdc
0 65 2 dcdcdc
0 65 3 dcdcdc
0 66 0 dcdcdc
0 66 1 dcdcdc
0 66 2 dcdcdc
0 66 3 dcdcdc
0 67 0 dcdcdc
0 67 1 dcdcdc
0 67 2 dcdcdc
0 67 3 dcdcdc
0 68 0 dcdcdc
0 68 1 dcdcdc
0 68 2 dcdcdc
0 68 3 dcdcdc
0 69 0 dcdcdc
0 69 1 dcdcdc
0 69 2 dcdcdc
0 69 3 dcdcdc
0 70 0 dcdcdc
0 70 1 dcdcdc
0 70 2 dcdcdc
0 70 3 dcdcdc
0 71 0 dcdcdc
0 71 1 dcdcdc
0 71 2 dcdcdc
0 71 3 dcdcdc
0 72 0 dcdcdc
0 72 1 dcdcdc
0 72 2 dcdcdc
0 72 3 dcdcdc
0 73 0 dcdcdc
0 73 1 dcdcdc
0 73 2 dcdcdc
0 73 3 dcdcdc
0 74 0 dcdcdc
0 74 1 dcdcdc
0 74 2 dcdcdc
0 74 3 dcdcdc
0 75 0 dcdcdc
0 75 1 dcdcdc
0 75 2 dcdcdc
0 75 3 dcdcdc
0 76 0 dcdcdc
0 76 1 dcdcdc
0 76 2 dcdcdc
0 76 3 dcdcdc
0 77 0 dcdcdc
0 77 1 dcdcdc
0 77 2 dcdcdc
0 77 3 dcdcdc
0 78 0 dcdcdc
0 78 1 dcdcdc
0 78 2 dcdcdc
0 78 3 dcdcdc
0 79 0 dcdcdc
0 79 1 dcdcdc
0 79 2 dcdcdc
0 79 3 dcdcdc
0 80 0 dcdcdc
0 80 1 dcdcdc
0 80 2 dcdcdc
0 80 3 dcdcdc
0 81 0 dcdcdc
0 81 1 dcdcdc
0 81 2 dcdcdc
0 81 3 dcdcdc
0 82 0 dcdcdc
0 82 1 dcdcdc
0 82 2 dcdcdc
0 82 3 dcdcdc
0 83 0 dcdcdc
0 83 1 dcdcdc
0 83 2 dcdcdc
0 83 3 dcdcdc
0 84 0 dcdcdc
0 84 1 dcdcdc
0 84 2 dcdcdc
0 84 3 dcdcdc
0 85 0 dcdcdc
0 85 1 dcdcdc
0 85 2 dcdcdc
0 85 3 dcdcdc
0 86 0 dcdcdc
0 86 1 dcdcdc
0 86 2 dcdcdc
0 86 3 dcdcdc
0 87 0 dcdcdc
0 87 1 dcdcdc
0 87 2 dcdcdc
0 87 3 dcdcdc
0 88 0 dcdcdc
0 88 1 dcdcdc
0 88 2 dcdcdc
0 88 3 dcdcdc
0 89 0 dcdcdc
0 89 1 dcdcdc
0 89 2 dcdcdc
0 89 3 dcdcdc
0 90 0 dcdcdc
0 90 1 dcdcdc
0 90 2 dcdcdc
0 90 3 dcdcdc
0 91 0 dcdcdc
0 91 1 dcdcdc
0 91 2 dcdcdc
0 91 3 dcdcdc
0 92 0 dcdcdc
0 92 1 dcdcdc
0 92 2 dcdcdc
0 92 3 dcdcdc
0 93 0 dcdcdc
0 93 1 dcdcdc
0 93 2 dcdcdc
0 93 3 dcdcdc
0 94 0 dcdcdc
0 94 1 dcdcdc
0 94 2 dcdcdc
0 94 3 dcdcdc
0 95 0 dcdcdc
0 95 1 dcdcdc
0 95 2 dcdcdc
0 95 3 dcdcdc
0 96 0 dcdcdc
0 96 1 dcdcdc
0 96 2 dcdcdc
0 96 3 dcdcdc
0 97 0 dcdcdc
0 97 1 dcdcdc
0 97 2 dcdcdc
0 97 3 dcdcdc
0 98 0 dcdcdc
0 98 1 dcdcdc
0 98 2 dcdcdc
0 98 3 dcdcdc
0 99 0 dcdcdc
0 99 1 dcdcdc
0 99 2 dcdcdc
0 99 3 dcdcdc
0 100 0 dcdcdc
0 100 1 dcdcdc
0 100 2 dcdcdc
0 100 3 dcdcdc
0 101 0 dcdcdc
0 101 1 dcdcdc
0 101 2 dcdcdc
0 101 3 dcdcdc
0 102 0 dcdcdc
0 102 1 dcdcdc
0 102 2 dcdcdc
0 102 3 dcdcdc
0 103 0 dcdcdc
0 103 1 dcdcdc
0 103 2 dcdcdc
0 103 3 dcdcdc
0 104 0 dcdcdc
0 104 1 dcdcdc
0 104 2 dcdcdc
0 104 3 dcdcdc
0 105 0 dcdcdc
0 105 1 dcdcdc
0 105 2 dcdcdc
0 105 3 dcdcdc
0 106 0 dcdcdc
0 106 1 dcdcdc
0 106 2 dcdcdc
0 106 3 dcdcdc
0 107 0 dcdcdc
0 107 1 dcdcdc
0 107 2 dcdcdc
0 107 3 dcdcdc
0 108 0 dcdcdc
0 108 1 dcdcdc
0 108 2 dcdcdc
0 108 3 dcdcdc
0 109 0 dcdcdc
0 109 1 dcdcdc
0 109 2 dcdcdc
0 109 3 dcdcdc
0 110 0 dcdcdc
0 110 1 dcdcdc
0 110 2 dcdcdc
0 110 3 dcdcdc
0 111 0 dcdcdc
0 111 1 dcdcdc
0 111 2 dcdcdc
0 111 3 dcdcdc
0 112 0 dcdcdc
0 112 1 dcdcdc
0 112 2 dcdcdc
0 112 3 dcdcdc
0 113 0 dcdcdc
0 113 1 dcdcdc
0 113 2 dcdcdc
0 113 3 dcdcdc
0 114 0 dcdcdc
0 114 1 dcdcdc
0 114 2 dcdcdc
0 114 3 dcdcdc
0 115 0 dcdcdc
0 115 1 dcdcdc
0 115 2 dcdcdc
0 115 3 dcdcdc
0 116 0 dcdcdc
0 116 1 dcdcdc
0 116 2 dcdcdc
0 116 3 dcdcdc
0 117 0 dcdcdc
0 117 1 dcdcdc
0 117 2 dcdcdc
0 117 3 dcdcdc
0 118 0 dcdcdc
0 118 1 dcdcdc
0 118 2 dcdcdc
0 118 3 dcdcdc
0 119 0 dcdcdc
0 119 1 dcdcdc
0 119 2 dcdcdc
0 119 3 dcdcdc
0 120 0 dcdcdc
0 120 1 dcdcdc
0 120 2 dcdcdc
0 120 3 dcdcdc
0 121 0 dcdcdc
0 121 1 dcdcdc
0 121 2 dcdcdc
0 121 3 dcdcdc
0 122 0 dcdcdc
0 122 1 dcdcdc
0 122 2 dcdcdc
0 122 3 dcdcdc
0 123 0 dcdcdc
0 123 1 dcdcdc
0 123 2 dcdcdc
0 123 3 dcdcdc
0 124 0 dcdcdc
0 124 1 dcdcdc
0 124 2 dcdcdc
0 124 3 dcdcdc
0 125 0 dcdcdc
0 125 1 dcdcdc
0 125 2 dcdcdc
0 125 3 dcdcdc
0 126 0 dcdcdc
0 126 1 dcdcdc
0 126 2 dcdcdc
0 126 3 dcdcdc
0 127 0 dcdcdc
0 127 1 dcdcdc
0 127 2 dcdcdc
0 127 3 dcdcdc
0 128 0 dcdcdc
0 128 1 dcdcdc
0 128 2 dcdcdc
0 128 3 dcdcdc
0 129 0 dcdcdc
0 129 1 dcdcdc
0 129 2 dcdcdc
0 129 3 dcdcdc
0 130 0 dcdcdc
0 130 1 dcdcdc
0 130 2 dcdcdc
0 130 3 dcdcdc
0 131 0 dcdcdc
0 131 1 dcdcdc
0 131 2 dcdcdc
0 131 3 dcdcdc
0 132 0 dcdcdc
0 132 1 dcdcdc
0 132 2 dcdcdc
0 132 3 dcdcdc
0 133 0 dcdcdc
0 133 1 dcdcdc
0 133 2 dcdcdc
0 133 3 dcdcdc
0 134 0 dcdcdc
0 134 1 dcdcdc
0 134 2 dcdcdc
0 134 3 dcdcdc
0 135 0 dcdcdc
0 135 1 dcdcdc
0 135 2 dcdcdc
0 135 3 dcdcdc
0 136 0 dcdcdc
0 136 1 dcdcdc
0 136 2 dcdcdc
0 136 3 dcdcdc
0 137 0 dcdcdc
0 137 1 dcdcdc
0 137 2 dcdcdc
0 137 3 dcdcdc
0 138 0 dcdcdc
0 138 1 dcdcdc
0 138 2 dcdcdc
0 138 3 dcdcdc
0 139 0 dcdcdc
0 139 1 dcdcdc
0 139 2 dcdcdc
0 139 3 dcdcdc
0 140 0 dcdcdc
0 140 1 dcdcdc
0 140 2 dcdcdc
0 140 3 dcdcdc
0 141 0 dcdcdc
0 141 1 dcdcdc
0 141 2 dcdcdc
0 141 3 dcdcdc
0 142 0 dcdcdc
0 142 1 dcdcdc
0 142 2 dcdcdc
0 142 3 dcdcdc
0 143 0 dcdcdc
0 143 1 dcdcdc
0 143 2 dcdcdc
0 143 3 dcdcdc
0 144 0 dcdcdc
0 144 1 dcdcdc
0 144 2 dcdcdc
0 144 3 dcdcdc
0 145 0 dcdcdc
0 145 1 dcdcdc
0 145 2 dcdcdc
0 145 3 dcdcdc
0 146 0 dcdcdc
0 146 1 dcdcdc
0 146 2 dcdcdc
0 146 3 dcdcdc
0 147 0 dcdcdc
0 147 1 dcdcdc
0 147 2 dcdcdc
0 147 3 dcdcdc
0 148 0 dcdcdc
0 148 1 dcdcdc
0 148 2 dcdcdc
0 148 3 dcdcdc
0 149 0 dcdcdc
0 149 1 dcdcdc
0 149 2 dcdcdc
0 149 3 dcdcdc
0 150 0 dcdcdc
0 150 1 dcdcdc
0 150 2 dcdcdc
0 150 3 dcdcdc
0 151 0 dcdcdc
0 151 1 dcdcdc
0 151 2 dcdcdc
0 151 3 dcdcdc
0 152 0 dcdcdc
0 152 1 dcdcdc
0 152 2 dcdcdc
0 152 3 dcdcdc
0 153 0 dcdcdc
0 153 1 dcdcdc
0 153 2 dcdcdc
0 153 3 dcdcdc
0 154 0 dcdcdc
0 154 1 dcdcdc
0 154 2 dcdcdc
0 154 3 dcdcdc
0 155 0 dcdcdc
0 155 1 dcdcdc
0 155 2 dcdcdc
0 155 3 dcdcdc
0 156 0 dcdcdc
0 156 1 dcdcdc
0 156 2 dcdcdc
0 156 3 dcdcdc
0 157 0 dcdcdc
0 157 1 dcdcdc
0 157 2 dcdcdc
0 157 3 dcdcdc
0 158 0 dcdcdc
0 158 1 dcdcdc
0 158 2 dcdcdc
0 158 3 dcdcdc
0 159 0 dcdcdc
0 159 1 dcdcdc
0 159 2 dcdcdc
0 159 3 dcdcdc
0 160 0 dcdcdc
0 160 1 dcdcdc
0 160 2 dcdcdc
0 160 3 dcdcdc
0 161 0 dcdcdc
0 161 1 dcdcdc
0 161 2 dcdcdc
0 161 3 dcdcdc
0 162 0 dcdcdc
0 162 1 dcdcdc
0 162 2 dcdcdc
0 162 3 dcdcdc
0 163 0 dcdcdc
0 163 1 dcdcdc
0 163 2 dcdcdc
0 163 3 dcdcdc
0 164 0 dcdcdc
0 164 1 dcdcdc
0 164 2 dcdcdc
0 164 3 dcdcdc
0 165 0 dcdcdc
0 165 1 dcdcdc
0 165 2 dcdcdc
0 165 3 dcdcdc
0 166 0 dcdcdc
0 166 1 dcdcdc
0 166 2 dcdcdc
0 166 3 dcdcdc
0 167 0 dcdcdc
0 167 1 dcdcdc
0 167 2 dcdcdc
0 167 3 dcdcdc
0 168 0 dcdcdc
0 168 1 dcdcdc
0 168 2 dcdcdc
0 168 3 dcdcdc
0 169 0 dcdcdc
0 169 1 dcdcdc
0 169 2 dcdcdc
0 169 3 dcdcdc
0 170 0 dcdcdc
0 170 1 dcdcdc
0 170 2 dcdcdc
0 170 3 dcdcdc
0 171 0 dcdcdc
0 171 1 dcdcdc
0 171 2 dcdcdc
0 171 3 dcdcdc
0 172 0 dcdcdc
0 172 1 dcdcdc
0 172 2 dcdcdc
0 172 3 dcdcdc
0 173 0 dcdcdc
0 173 1 dcdcdc
0 173 2 dcdcdc
0 173 3 dcdcdc
0 174 0 dcdcdc
0 174 1 dcdcdc
0 174 2 dcdcdc
0 174 3 dcdcdc
0 175 0 dcdcdc
0 175 1 dcdcdc
0 175 2 dcdcdc
0 175 3 dcdcdc
0 176 0 dcdcdc
0 176 1 dcdcdc
0 176 2 dcdcdc
0 176 3 dcdcdc
0 177 0 dcdcdc
0 177 1 dcdcdc
0 177 2 dcdcdc
0 177 3 dcdcdc
0 178 0 dcdcdc
0 178 1 dcdcdc
0 178 2 dcdcdc
0 178 3 dcdcdc
0 179 0 dcdcdc
0 179 1 dcdcdc
0 179 2 dcdcdc
0 179 3 dcdcdc
0 180 0 dcdcdc
0 180 1 dcdcdc
0 180 2 dcdcdc
0 180 3 dcdcdc
0 181 0 dcdcdc
0 181 1 dcdcdc
0 181 2 dcdcdc
0 181 3 dcdcdc
0 182 0 dcdcdc
0 182 1 dcdcdc
0 182 2 dcdcdc
0 182 3 dcdcdc
0 183 0 dcdcdc
0 183 1 dcdcdc
0 183 2 dcdcdc
0 183 3 dcdcdc
0 184 0 dcdcdc
0 184 1 dcdcdc
0 184 2 dcdcdc
0 184 3 dcdcdc
0 185 0 dcdcdc
0 185 1 dcdcdc
0 185 2 dcdcdc
0 185 3 dcdcdc
0 186 0 dcdcdc
0 186 1 dcdcdc
0 186 2 dcdcdc
0 186 3 dcdcdc
0 187 0 dcdcdc
0 187 1 dcdcdc
0 187 2 dcdcdc
0 187 3 dcdcdc
0 188 0 dcdcdc
0 188 1 dcdcdc
0 188 2 dcdcdc
0 188 3 dcdcdc
0 189 0 dcdcdc
0 189 1 dcdcdc
0 189 2 dcdcdc
0 189 3 dcdcdc
0 190 0 dcdcdc
0 190 1 dcdcdc
0 190 2 dcdcdc
0 190 3 dcdcdc
0 191 0 dcdcdc
0 191 1 dcdcdc
0 191 2 dcdcdc
0 191 3 dcdcdc
0 192 0 dcdcdc
0 192 1 dcdcdc
0 192 2 dcdcdc
0 192 3 dcdcdc
0 193 0 dcdcdc
0 193 1 dcdcdc
0 193 2 dcdcdc
0 193 3 dcdcdc
0 194 0 dcdcdc
0 194 1 dcdcdc
0 194 2 dcdcdc
0 194 3 dcdcdc
0 195 0 dcdcdc
0 195 1 dcdcdc
0 195 2 dcdcdc
0 195 3 dcdcdc
0 196 0 dcdcdc
0 196 1 dcdcdc
0 196 2 dcdcdc
0 196 3 dcdcdc
0 197 0 dcdcdc
0 197 1 dcdcdc
0 197 2 dcdcdc
0 197 3 dcdcdc
0 198 0 dcdcdc
0 198 1 dcdcdc
0 198 2 dcdcdc
0 198 3 dcdcdc
0 199 0 dcdcdc
0 199 1 dcdcdc
0 199 2 dcdcdc
0 199 3 dcdcdc
0 200 0 dcdcdc
0 200 1 dcdcdc
0 200 2 dcdcdc
0 200 3 dcdcdc
0 201 0 dcdcdc
0 201 1 dcdcdc
0 201 2 dcdcdc
0 201 3 dcdcdc
0 202 0 dcdcdc
0 202 1 dcdcdc
0 202 2 dcdcdc
0 202 3 dcdcdc
0 203 0 dcdcdc
0 203 1 dcdcdc
0 203 2 dcdcdc
0 203 3 dcdcdc
0 204 0 dcdcdc
0 204 1 dcdcdc
0 204 2 dcdcdc
0 204 3 dcdcdc
0 205 0 dcdcdc
0 205 1 dcdcdc
0 205 2 dcdcdc
0 205 3 dcdcdc
0 206 0 dcdcdc
0 206 1 dcdcdc
0 206 2 dcdcdc
0 206 3 dcdcdc
0 207 0 dcdcdc
0 207 1 dcdcdc
0 207 2 dcdcdc
0 207 3 dcdcdc
0 208 0 dcdcdc
0 208 1 dcdcdc
0 208 2 dcdcdc
0 208 3 dcdcdc
0 209 0 dcdcdc
0 209 1 dcdcdc
0 209 2 dcdcdc
0 209 3 dcdcdc
0 210 0 dcdcdc
0 210 1 dcdcdc
0 210 2 dcdcdc
0 210 3 dcdcdc
0 211 0 dcdcdc
0 211 1 dcdcdc
0 211 2 dcdcdc
0 211 3 dcdcdc
0 212 0 dcdcdc
0 212 1 dcdcdc
0 212 2 dcdcdc
0 212 3 dcdcdc
0 213 0 dcdcdc
0 213 1 dcdcdc
0 213 2 dcdcdc
0 213 3 dcdcdc
0 214 0 dcdcdc
0 214 1 dcdcdc
0 214 2 dcdcdc
0 214 3 dcdcdc
0 215 0 dcdcdc
0 215 1 dcdcdc
0 215 2 dcdcdc
0 215 3 dcdcdc
0 216 0 dcdcdc
0 216 1 dcdcdc
0 216 2 dcdcdc
0 216 3 dcdcdc
0 217 0 dcdcdc
0 217 1 dcdcdc
0 217 2 dcdcdc
0 217 3 dcdcdc
0 218 0 dcdcdc
0 218 1 dcdcdc
0 218 2 dcdcdc
0 218 3 dcdcdc
0 219 0 dcdcdc
0 219 1 dcdcdc
0 219 2 dcdcdc
0 219 3 dcdcdc
0 220 0 dcdcdc
0 220 1 dcdcdc
0 220 2 dcdcdc
0 220 3 dcdcdc
0 221 0 dcdcdc
0 221 1 dcdcdc
0 221 2 dcdcdc
0 221 3 dcdcdc
0 222 0 dcdcdc
0 222 1 dcdcdc
0 222 2 dcdcdc
0 222 3 dcdcdc
0 223 0 dcdcdc
0 223 1 dcdcdc
0 223 2 dcdcdc
0 223 3 dcdcdc
0 224 0 dcdcdc
0 224 1 dcdcdc
0 224 2 dcdcdc
0 224 3 dcdcdc
0 225 0 dcdcdc
0 225 1 dcdcdc
0 225 2 dcdcdc
0 225 3 dcdcdc
0 226 0 dcdcdc
0 226 1 dcdcdc
0 226 2 dcdcdc
0 226 3 dcdcdc
0 227 0 dcdcdc
0 227 1 dcdcdc
0 227 2 dcdcdc
0 227 3 dcdcdc
0 228 0 dcdcdc
0 228 1 dcdcdc
0 228 2 dcdcdc
0 228 3 dcdcdc
0 229 0 dcdcdc
0 229 1 dcdcdc
0 229 2 dcdcdc
0 229 3 dcdcdc
0 230 0 dcdcdc
0 230 1 dcdcdc
0 230 2 dcdcdc
0 230 3 dcdcdc
0 231 0 dcdcdc
0 231 1 dcdcdc
0 231 2 dcdcdc
0 231 3 dcdcdc
0 232 0 dcdcdc
0 232 1 dcdcdc
0 232 2 dcdcdc
0 232 3 dcdcdc
0 233 0 dcdcdc
0 233 1 dcdcdc
0 233 2 dcdcdc
0 233 3 dcdcdc
0 234 0 dcdcdc
0 234 1 dcdcdc
0 234 2 dcdcdc
0 234 3 dcdcdc
0 235 0 dcdcdc
0 235 1 dcdcdc
0 235 2 dcdcdc
0 235 3 dcdcdc
0 236 0 dcdcdc
0 236 1 dcdcdc
0 236 2 dcdcdc
0 236 3 dcdcdc
0 237 0 dcdcdc
0 237 1 dcdcdc
0 237 2 dcdcdc
0 237 3 dcdcdc
0 238 0 dcdcdc
0 238 1 dcdcdc
0 238 2 dcdcdc
0 238 3 dcdcdc
0 239 0 dcdcdc
0 239 1 dcdcdc
0 239 2 dcdcdc
0 239 3 dcdcdc
0 240 0 dcdcdc
0 240 1 dcdcdc
0 240 2 dcdcdc
0 240 3 dcdcdc
0 241 0 dcdcdc
0 241 1 dcdcdc
0 241 2 dcdcdc
0 241 3 dcdcdc
0 242 0 dcdcdc
0 242 1 dcdcdc
0 242 2 dcdcdc
0 242 3 dcdcdc
0 243 0 dcdcdc
0 243 1 dcdcdc
0 243 2 dcdcdc
0 243 3 dcdcdc
0 244 0 dcdcdc
0 244 1 dcdcdc
0 244 2 dcdcdc
0 244 3 dcdcdc
0 245 0 dcdcdc
0 245 1 dcdcdc
0 245 2 dcdcdc
0 245 3 dcdcdc
0 246 0 dcdcdc
0 246 1 dcdcdc
0 246 2 dcdcdc
0 246 3 dcdcdc
0 247 0 dcdcdc
0 247 1 dcdcdc
0 247 2 dcdcdc
0 247 3 dcdcdc
0 248 0 dcdcdc
0 248 1 dcdcdc
0 248 2 dcdcdc
0 248 3 dcdcdc
0 249 0 dcdcdc
0 249 1 dcdcdc
0 249 2 dcdcdc
0 249 3 dcdcdc
0 250 0 dcdcdc
0 250 1 dcdcdc
0 250 2 dcdcdc
0 250 3 dcdcdc
0 251 0 dcdcdc
0 251 1 dcdcdc
0 251 2 dcdcdc
0 251 3 dcdcdc
0 252 0 dcdcdc
0 252 1 dcdcdc
0 252 2 dcdcdc
0 252 3 dcdcdc
0 253 0 dcdcdc
0 253 1 dcdcdc
0 253 2 dcdcdc
0 253 3 dcdcdc
0 254 0 dcdcdc
0 254 1 dcdcdc
0 254 2 dcdcdc
0 254 3 dcdcdc
0 255 0 dcdcdc
0 255 1 dcdcdc
0 255 2 dcdcdc
0 255 3 dcdcdc
0 256 0 dcdcdc
0 256 1 dcdcdc
0 256 2 dcdcdc
0 256 3 dcdcdc
0 257 0 dcdcdc
0 257 1 dcdcdc
0 257 2 dcdcdc
0 257 3 dcdcdc
0 258 0 dcdcdc
0 258 1 dcdcdc
0 258 2 dcdcdc
0 258 3 dcdcdc
0 259 0 dcdcdc
0 259 1 dcdcdc
0 259 2 dcdcdc
0 259 3 dcdcdc
0 260 0 dcdcdc
0 260 1 dcdcdc
0 260 2 dcdcdc
0 260 3 dcdcdc
0 261 0 dcdcdc
0 261 1 dcdcdc
0 261 2 dcdcdc
0 261 3 dcdcdc
0 262 0 dcdcdc
0 262 1 dcdcdc
0 262 2 dcdcdc
0 262 3 dcdcdc
0 263 0 dcdcdc
0 263 1 dcdcdc
0 263 2 dcdcdc
0 263 3 dcdcdc
0 264 0 dcdcdc
0 264 1 dcdcdc
0 264 2 dcdcdc
0 264 3 dcdcdc
0 265 0 dcdcdc
0 265 1 dcdcdc
0 265 2 dcdcdc
0 265 3 dcdcdc
0 266 0 dcdcdc
0 266 1 dcdcdc
0 266 2 dcdcdc
0 266 3 dcdcdc
0 267 0 dcdcdc
0 267 1 dcdcdc
0 267 2 dcdcdc
0 267 3 dcdcdc
0 268 0 dcdcdc
0 268 1 dcdcdc
