# X Y Z RRGGBB
1 8 7 4a4a4a
1 9 0 4a4a4a
1 9 1 4a4a4a
1 9 2 4a4a4a
1 9 3 4a4a4a
1 9 4 4a4a4a
1 9 5 4a4a4a
1 9 6 4a4a4a
1 9 7 4a4a4a
2 0 0 4a4a4a
2 0 1 4a4a4a
2 0 2 4a4a4a
2 0 3 4a4a4a
2 0 4 4a4a4a
2 0 5 4a4a4a
2 0 6 4a4a4a
2 0 7 4a4a4a
2 1 0 4a4a4a
2 1 7 4a4a4a
2 2 0 4a4a4a
2 2 7 4a4a4a
2 3 0 4a4a4a
2 3 7 4a4a4a
2 4 0 4a4a4a
2 4 7 4a4a4a
2 5 0 4a4a4a
2 5 7 4a4a4a
2 6 0 4a4a4a
2 6 7 4a4a4a
2 7 0 4a4a4a
2 7 7 4a4a4a
2 8 0 4a4a4a
2 8 7 4a4a4a
2 9 0 4a4a4a
2 9 1 4a4a4a
2 9 2 4a4a4a
2 9 3 4a4a4a
2 9 4 4a4a4a
2 9 5 4a4a4a
2 9 6 4a4a4a
2 9 7 4a4a4a
3 0 0 4a4a4a
3 0 1 4a4a4a
3 0 2 4a4a4a
3 0 3 4a4a4a
3 0 4 4a4a4a
3 0 5 4a4a4a
3 0 6 4a4a4a
3 0 7 4a4a4a
3 1 0 4a4a4a
3 1 7 4a4a4a
3 2 0 4a4a4a
3 2 7 4a4a4a
3 3 0 4a4a4a
3 3 7 4a4a4a
3 4 0 4a4a4a
3 4 7 4a4a4a
3 5 0 4a4a4a
3 5 7 4a4a4a
3 6 0 4a4a4a
3 6 7 4a4a4a
3 7 0 4a4a4a
3 7 7 4a4a4a
3 8 0 4a4a4a
3 8 7 4a4a4a
3 9 0 4a4a4a
3 9 1 4a4a4a
3 9 2 4a4a4a
3 9 3 4a4a4a
3 9 4 4a4a4a
3 9 5 4a4a4a
3 9 6 4a4a4a
3 9 7 4a4a4a
4 0 0 4a4a4a
4 0 1 4a4a4a
4 0 2 4a4a4a
4 0 3 4a4a4a
4 0 4 4a4a4a
4 0 5 4a4a4a
4 0 6 4a4a4a
4 0 7 4a4a4a
4 1 0 4a4a4a
4 1 7 4a4a4a
4 2 0 4a4a4a
4 2 7 4a4a4a
4 3 0 4a4a4a
4 3 7 4a4a4a
4 4 0 4a4a4a
4 4 7 4a4a4a
4 5 0 4a4a4a
4 5 7 4a4a4a
4 6 0 4a4a4a
4 6 7 4a4a4a
4 7 0 4a4a4a
4 7 7 4a4a4a
4 8 0 4a4a4a
4 8 7 4a4a4a
4 9 0 4a4a4a
4 9 1 4a4a4a
4 9 2 4a4a4a
4 9 3 4a4a4a
4 9 4 4a4a4a
4 9 5 4a4a4a
4 9 6 4a4a4a
4 9 7 4a4a4a
5 0 0 4a4a4a
5 0 1 4a4a4a
5 0 2 4a4a4a
5 0 3 4a4a4a
5 0 4 4a4a4a
5 0 5 4a4a4a
5 0 6 4a4a4a
5 0 7 4a4a4a
5 1 0 4a4a4a
5 1 7 4a4a4a
5 2 0 4a4a4a
5 2 7 4a4a4a
5 3 0 4a4a4a
5 3 7 4a4a4a
5 4 0 4a4a4a
5 4 7 4a4a4a
5 5 0 4a4a4a
5 5 7 4a4a4a
5 6 0 4a4a4a
5 6 7 4a4a4a
5 7 0 4a4a4a
5 7 7 4a4a4a
5 8 0 4a4a4a
5 8 7 4a4a4a
5 9 0 4a4a4a
5 9 1 4a4a4a
5 9 2 4a4a4a
5 9 3 4a4a4a
5 9 4 4a4a4a
5 9 5 4a4a4a
5 9 6 4a4a4a
5 9 7 4a4a4a
6 0 0 4a4a4a
6 0 1 4a4a4a
6 0 2 4a4a4a
6 0 3 4a4a4a
6 0 4 4a4a4a
6 0 5 4a4a4a
6 0 6 4a4a4a
6 0 7 4a4a4a
6 1 0 4a4a4a
6 1 7 4a4a4a
6 2 0 4a4a4a
6 2 7 4a4a4a
6 3 0 4a4a4a
6 3 7 4a4a4a
6 4 0 4a4a4a
6 4 7 4a4a4a
6 5 0 4a4a4a
6 5 7 4a4a4a
6 6 0 4a4a4a
6 6 7 4a4a4a
6 7 0 4a4a4a
6 7 7 4a4a4a
6 8 0 4a4a4a
6 8 7 4a4a4a
6 9 0 4a4a4a
6 9 1 4a4a4a
6 9 2 4a4a4a
6 9 3 4a4a4a
6 9 4 4a4a4a
6 9 5 4a4a4a
6 9 6 4a4a4a
6 9 7 4a4a4a
7 0 0 4a4a4a
7 0 1 4a4a4a
7 0 2 4a4a4a
7 0 3 4a4a4a
7 0 4 4a4a4a
7 0 5 4a4a4a
7 0 6 4a4a4a
7 0 7 4a4a4a
7 1 0 4a4a4a
7 1 1 4a4a4a
7 1 2 4a4a4a
7 1 3 4a4a4a
7 1 4 4a4a4a
7 1 5 4a4a4a
7 1 6 4a4a4a
7 1 7 4a4a4a
7 2 0 4a4a4a
7 2 1 4a4a4a
7 2 2 4a4a4a
7 2 3 4a4a4a
7 2 4 4a4a4a
7 2 5 4a4a4a
7 2 6 4a4a4a
7 2 7 4a4a4a
7 3 0 4a4a4a
7 3 1 4a4a4a
7 3 2 4a4a4a
7 3 3 4a4a4a
7 3 4 4a4a4a
7 3 5 4a4a4a
7 3 6 4a4a4a
7 3 7 4a4a4a
7 4 0 4a4a4a
7 4 1 4a4a4a
7 4 2 4a4a4a
7 4 3 4a4a4a
7 4 4 4a4a4a
7 4 5 4a4a4a
7 4 6 4a4a4a
7 4 7 4a4a4a
7 5 0 4a4a4a
7 5 1 4a4a4a
7 5 2 4a4a4a
7 5 3 4a4a4a
7 5 4 4a4a4a
7 5 5 4a4a4a
7 5 6 4a4a4a
7 5 7 4a4a4a
7 6 0 4a4a4a
7 6 1 4a4a4a
7 6 2 4a4a4a
7 6 3 4a4a4a
7 6 4 4a4a4a
7 6 5 4a4a4a
7 6 6 4a4a4a
7 6 7 4a4a4a
7 7 0 4a4a4a
7 7 1 4a4a4a
7 7 2 4a4a4a
7 7 3 4a4a4a
7 7 4 4a4a4a
7 7 5 4a4a4a
7 7 6 4a4a4a
7 7 7 4a4a4a
7 8 0 4a4a4a
7 8 1 4a4a4a
7 8 2 4a4a4a
7 8 3 4a4a4a
7 8 4 4a4a4a
7 8 5 4a4a4a
7 8 6 4a4a4a
7 8 7 4a4a4a
7 9 0 4a4a4a
7 9 1 4a4a4a
7 9 2 4a4a4a
7 9 3 4a4a4a
7 9 4 4a4a4a
7 9 5 4a4a4a
7 9 6 4a4a4a
7 9 7 4a4a4a
2 3 2 fff1cf
2 3 3 fff1cf
2 3 4 fff1cf
2 3 5 fff1cf
2 4 2 fff1cf
2 4 3 fff1cf
2 4 4 fff1cf
2 4 5 fff1cf
2 5 2 fff1cf
2 5 3 fff1cf
2 5 4 fff1cf
2 5 5 fff1cf
2 6 2 fff1cf
2 6 3 fff1cf
2 6 4 fff1cf
2 6 5 fff1cf
3 3 2 fff1cf
3 3 3 fff1cf
3 3 4 fff1cf
3 3 5 fff1cf
3 4 2 fff1cf
3 4 3 fff1cf
3 4 4 fff1cf
3 4 5 fff1cf
3 5 2 fff1cf
3 5 3 fff1cf
3 5 4 fff1cf
3 5 5 fff1cf
3 6 2 fff1cf
3 6 3 fff1cf
3 6 4 fff1cf
3 6 5 fff1cf
4 3 2 fff1cf
4 3 3 fff1cf
4 3 4 fff1cf
4 3 5 fff1cf
4 4 2 fff1cf
4 4 3 fff1cf
4 4 4 fff1cf
4 4 5 fff1cf
4 5 2 fff1cf
4 5 3 fff1cf
4 5 4 fff1cf
4 5 5 fff1cf
4 6 2 fff1cf
4 6 3 fff1cf
4 6 4 fff1cf
4 6 5 fff1cf
5 3 2 fff1cf
5 3 3 fff1cf
5 3 4 fff1cf
5 3 5 fff1cf
5 4 2 fff1cf
5 4 3 fff1cf
5 4 4 fff1cf
5 4 5 fff1cf
5 5 2 fff1cf
5 5 3 fff1cf
5 5 4 fff1cf
5 5 5 fff1cf
5 6 2 fff1cf
5 6 3 fff1cf
5 6 4 fff1cf
5 6 5 fff1cf
